max_movs,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio
-0.6964486793092513,-0.3597438520214496,-0.6012905406839048,-0.3114720486376157,-0.3344573510598109,1.0755791437508324,-0.4968284353290955,-0.3541253593857482
-1.84991961682304,-0.3597438520214496,-0.817287073345722,-1.124959823459004,-0.7862127079383503,-0.5741657098856564,-0.6386376652205296,-0.7641071476413004
1.3884293750017678,0.2931621257080352,1.506691064431362,1.4717273668975817,1.8408490303141305,0.8717682022782656,2.194932007045572,1.2866325250168815
0.7391203673608548,-0.3597438520214496,-0.5159482813181673,0.0816549023500666,-0.8137424312312763,-0.2496577330807464,-0.4360974653084707,-0.8338379746074223
1.213475308049219,-0.3597438520214496,-0.2935580288993073,1.9747714852068168,0.0431334247581443,-0.5230124336024731,0.5095889527230584,0.5443620061268296
1.0702196255995846,0.5622383554070252,-0.6802390802925996,0.5393711624452703,-0.2396366651981324,0.3313722724658323,0.0270726775293753,-0.9390809017781812
0.8796790601898021,0.7729194171134419,1.1436389773575737,1.6789856404800447,1.8606239019752464,2.179958435311616,0.9825225026745414,2.564565980595008
1.4328421391450787,4.844596031245867,0.6415929825219974,0.2368725928206253,0.1979837121151531,-1.2934119700869366,-0.2142785507788138,-0.1892520390377882
1.129588423093993,0.0559245704776799,0.9648928119759148,1.084395187683638,0.8242232307094205,1.5788627069877643,1.8254344118027064,0.0270875051539814
0.7543916332650206,-0.3597438520214496,-0.798383901890119,-0.1366635288760739,-0.2571203306953042,1.723930757845623,0.6173666129916672,-2.7734580772369606
0.4275305015730906,-0.3597438520214496,-0.8806682952850969,1.2578776223307164,-0.0429454283549481,1.7446394915544945,0.6763884851974463,-1.4711000126014944
1.6234527562333203,-0.3597438520214496,1.977185442205012,2.246296137135554,0.9521430333086892,0.0759858431260576,3.414955168591574,0.1243140753222617
1.02902923866541,-0.3597438520214496,-0.1428886328855299,2.072808511071817,0.304507174075745,0.2115847917039111,3.608936858181432,-0.4957726589561809
0.7101189724786309,0.1694827361263977,-0.6760692630597464,1.100183464144102,0.1045025006262419,1.200642184154416,1.2300221194246352,-0.4323356316492329
1.058310840261471,0.6175715484235356,-0.5165042569492145,1.162893484924166,0.6193189010016374,0.240103585254932,0.6808234479105174,-0.6621624924137115
-1.0692637120706032,-0.3597438520214496,-0.4649375171695911,-0.6421529684359494,-0.3735841024748529,-0.3512410625354701,-0.6263406990180873,0.561996959849308
0.2849753359080516,0.2371387153803305,1.6462409478241962,0.1858996483967098,0.1618531533760377,2.0976828753737427,-0.4408063710698821,0.8160815137480494
-0.5141391861184583,-0.3597438520214496,0.4460285543011626,-0.0442204301674349,-0.128918533491243,0.2160071318513828,-0.5258024707404753,0.3090540905071999
0.20879413558337,-0.3597438520214496,-0.4622966329221174,-0.917376962001026,-1.0894626560677256,-0.4184437299063248,-0.5683235722914575,0.1528955514005286
-0.59196660088694,-0.3597438520214496,-0.6160238949066539,-1.3204221244076806,-0.2914884231544628,-0.1022107250688505,-0.6682043519772638,0.6138336298135142
-1.0352536221785245,-0.3597438520214496,-0.5637621855882222,0.138327887771566,0.16298113179521,-0.3174994796297413,0.0248293186766447,-0.5580033025222411
-0.8031023597638074,-0.3597438520214496,-0.1705484205301258,-0.8659507215096938,-1.2699744524609062,-0.2152233838463795,-0.5997922370261436,0.4833382853719974
-1.107581980187936,-0.3597438520214496,0.4186467544720906,0.2401057728578993,0.5924941642206941,-0.8841850240780488,0.7976527947935419,-1.1896954623289542
-2.134504560564673,-0.3597438520214496,-0.844807867082556,-0.7371793610112932,-0.1243713704889545,-0.4782397129597474,-0.5709790754190825,-0.2686274887583439
-0.120658908211562,-0.3597438520214496,1.1903409303655337,-0.5243360534053051,-0.1142548140420023,-0.618314904477095,-0.4187929322236176,-0.3494355289135943
-0.5816339783141673,-0.3597438520214496,-0.6220006329404106,-0.5903262380768474,-0.4677703004757469,0.2507717725098723,-0.5252740163691493,-0.5380844307314259
-0.801666300355389,-0.3597438520214496,-0.875664514605673,-0.0634616176745858,0.1074986933021685,-0.0138825732972854,-0.549712660419466,0.8485938844657522
-1.9325805974052253,-0.3597438520214496,-0.6914975868213044,-1.343152098648288,-0.5649879404781668,-0.1127842056001675,-0.6513863697588759,-0.1199215140931426
-0.3414267728766127,-0.3597438520214496,-0.533739501511676,-1.132027455943043,-0.9520255355566908,-0.0563051917354672,-0.5946239214335646,0.0366428055041634
-0.7495128257423063,-0.3597438520214496,-0.5818313935972544,-1.5645736183390777,-0.5017858996789141,-1.0605052713879215,-0.6643788082343611,0.8835958999176841
-0.3824070047754072,-0.3597438520214496,-0.7650253640272898,-1.383426941431695,-0.4489471606058079,-1.3821882740806644,-0.674215784043636,0.2595666671134924
-0.3831075215600029,2.3536610402885656,-0.8773324414988144,-0.8787557475783715,-0.0529914861507021,-1.3589601463056562,-0.6028095120930919,1.4562483632254228
0.2816829070204563,-0.3597438520214496,-0.4987130367557058,0.668916155758185,0.2470507733491517,-0.7650830778944409,0.0115386201043288,0.5286700850311213
1.6336102496099465,-0.3597438520214496,2.552481226431049,0.7218590704118333,2.0226650517544797,1.0013923156256654,-0.2380946888734522,0.773110203217863
0.1660275858838568,-0.3597438520214496,1.1258477571640646,-0.2281956880102475,-0.750575639757623,0.5566383474511907,-0.5311263932454998,-0.9307268113372608
0.6582106787401557,-0.3597438520214496,0.092845034678461,0.1965752921510464,-0.4399233332524287,-0.2331764091858682,-0.5184797428657331,0.1339976827007263
1.4396721777948758,-0.3597438520214496,2.3790168295443386,1.4770302967606823,4.728191788790638,-0.7617381905579139,0.0272092624925161,1.7662327868099148
1.2828614955633324,-0.3597438520214496,1.9970615710149475,0.2374173093180455,-0.8124382061841083,-1.2854926014361332,-0.1530331815410096,-1.1312682676615968
-0.1489597863091929,-0.3597438520214496,-0.3398430001839828,0.1101254718919891,-0.5511702048433051,0.2960536589256123,-0.3065314911719081,-0.7995412870778753
1.013197559333567,-0.3597438520214496,1.7796750992755122,0.4887924788309196,-0.214116153464357,1.2728485982072288,0.2200054169318884,-1.752035791444524
-0.7050650357597682,-0.3597438520214496,-0.6716214580113692,-0.5303715240530746,-0.8287938932621077,-1.0721175077344534,-0.5881822155612875,-0.6075221259196444
-0.7228581620884781,-0.3597438520214496,-0.5860012108301083,-1.221011811823286,-1.008177711236116,-0.4040609739724197,-0.5739842123784288,-0.244379577542581
-0.6234198045152464,-0.3597438520214496,-0.7277749967471312,-0.3785765844688775,-0.5865252784192393,0.0057456872399246,-0.5959577757202175,0.359871102615164
0.2779351422228742,-0.3597438520214496,-0.6643937748077563,-0.5326636251289614,-0.1064294637589936,-0.685112301807989,-0.4409728649131679,-1.2512351574375675
-0.7697577608170971,-0.3597438520214496,-0.7208253013590418,-0.983567332159228,0.1609014215848611,-1.2116825184563818,-0.6209246108516241,1.5425506752787388
-1.207405621992694,-0.3597438520214496,-0.5940628574802919,-1.0484364581692935,-0.8751467564249729,-0.52401095773273,-0.6145730953897516,0.4071684053507678
-1.037775482603066,3.4252575611844858,-0.6007345650528574,-0.8048482913868918,0.0127132567660893,-1.8801720182921076,-0.6414132980373748,1.7488662079091313
-0.3927396273481799,-0.0214295765617265,-0.4659104745239238,-0.0647578868364307,0.0843398863835356,1.901310287016761,-0.558720187766923,0.4264321490312391
