ID,rwi_weight,pop2020,download_mbps_fixed,upload_mbps_fixed,latency_fixed,gdp_tot,gdp_per_capita,popDANE,pop60plus,pop60plus_ratio,pop_density
12373,-0.1695589740372804,13164.575317362887,2.8945,1.194,43.0,37800000.0,1975.8507135016464,19131.0,1606.1602869927883,0.122006236302542,12.797333447334763
10332,-0.3791239136573369,9751.190374228729,3.534,0.948,64.0,28080000.0,1327.9735161976826,21145.0,659.4093437790871,0.0676234714401464,14.823920232356064
12156,-0.327811047890863,13212.781996351045,5.59175,1.7725,30.5,34290000.0,2871.618792395947,11941.0,0.0,0.0,24.117298213954804
11951,0.545007659514129,86528.40504178841,5.214,0.923,42.0,247860000.0,1989.1976918693767,124603.0,7133.951139092445,0.0824463496772781,220.7608129042357
12998,0.4857358431716193,43951.21903753197,5.64,1.035,36.0,87750000.0,1679.7473200612558,52240.0,4302.5517578125,0.0978937979885916,150.718197945599
11333,1.0353298707836662,607573.796175799,10.803,3.198,38.0,2433780000.0,3248.518080024346,749197.0,53757.37113797665,0.088478751842718,500.5689345156303
12944,-0.1896029271263426,19618.64424498305,5.1815,0.798,45.0,81810000.0,3134.4827586206898,26100.0,1512.8048129081726,0.0771105686008365,14.232760197974452
13335,-0.478855903842451,22243.36580217441,2.4555,0.9665,58.5,29430000.0,1727.112676056338,17040.0,2174.375550091266,0.0977538907299141,24.780396082311405
13866,0.0183079922240882,33248.74573850321,4.967,0.88475,43.0,133920000.0,2369.846044947797,56510.0,2323.277443885803,0.0698756416906087,10.206192093150719
12914,-0.2708075521836749,19265.333354247843,5.1255,2.237,32.0,27540000.0,2630.1212873651034,10471.0,2033.979501903057,0.1055771766053859,11.197326801493064
11302,0.957508224331748,164591.07414902293,15.079,5.725,36.0,174690000.0,1628.2342852881964,107288.0,14683.38681858778,0.0892113189886181,753.0123935448931
10023,-0.0128373057349126,90825.4618773544,3.78,3.087,36.0,141750000.0,3706.463759021023,38244.0,6042.028466403484,0.0665235093938999,50.225437018212695
14229,0.1942821256096897,69654.72516770795,4.27375,3.7245,27.0,288360000.0,4363.537316143091,66084.0,4424.621087640524,0.0635221957589717,28.39192468152548
14187,-0.2518860022610039,24382.78673137622,5.7505,4.579,28.5,25110000.0,1566.144826295765,16033.0,1476.5638024806976,0.0605576310348737,15.577728912579776
10315,0.0088147256636462,12068.085026721776,1.14875,0.97575,86.5,45630000.0,1573.394020895831,29001.0,905.3099538087844,0.0750168690230637,1.169228446750117
13952,0.3870075106624905,24368.838129378903,5.1,3.7465,27.0,22410000.0,2964.677867442784,7559.0,1486.2721137702465,0.0609906843272272,34.34860091714366
10736,-0.137338241012362,54473.19785107912,5.781,2.7475,27.0,196560000.0,3405.641416591586,57716.0,3736.744856595993,0.0685978610400595,50.92290112887385
14271,-0.3848737474689022,88456.45001861257,4.923,3.791,34.0,56160000.0,1647.7906226160435,34082.0,5451.7144149541855,0.0616316211402002,80.88474414149145
12364,-0.3078342484681048,15776.765589803494,4.924,2.612,31.0,134460000.0,5632.304276798056,23873.0,879.5354886054993,0.0557487834625585,16.041499563644987
14192,0.8185518216677754,243596.64449875389,15.856,4.92125,31.0,598050000.0,3918.0552871307887,152639.5,26849.78992509842,0.1102223307728517,2128.1790665907297
10327,0.7078731184572115,83851.86107482956,11.52225,4.1815,28.0,188190000.0,2547.5146198830407,73872.0,9795.05865740776,0.1168138492318808,398.7824488999898
13710,0.3694008239542643,25472.750664007435,8.522,3.171,28.0,92880000.0,3244.0361845552025,28631.0,2771.456853866577,0.1088008472435055,403.76925206453166
12544,0.2174560770233992,36096.80643688253,9.8515,3.8325,21.0,65070000.0,5353.792989962152,12154.0,6297.945218801498,0.1744737510176652,248.49389888006772
11970,0.3855467282137804,37656.36996202353,8.87,4.568,28.0,164160000.0,4803.933044597917,34172.0,4746.563906669617,0.126049428329298,438.1935591829468
11628,0.2275676892841646,34949.62154992221,4.245,2.3465,35.0,185760000.0,5003.366821989388,37127.0,2791.406936645508,0.0798694467308679,289.82691411319695
14516,0.1605163382419335,9973.335293511816,4.848,1.382,27.0,42390000.0,8237.465993004274,5146.0,1272.7427744865415,0.1276145579217143,52.16513569380699
14809,0.7782826401851186,66225.41145557199,14.299,4.957,28.0,36180000.0,3849.345675071816,9399.0,8150.777488231659,0.1230762830926266,166.44738981891354
13049,0.1914538778831358,16906.140692991747,5.213,3.83325,24.0,95580000.0,3875.912408759124,24660.0,0.0,0.0,95.01985993705618
13054,0.9533500205981223,217611.94385631272,15.4815,5.119,28.0,778140000.0,3524.647711882448,220771.0,27806.689710617065,0.1277810823149375,3028.2027804863587
10510,0.9474882011431512,29927.112820326864,10.553,4.59775,19.0,80460000.0,2882.2180828198884,27916.0,3893.437794208527,0.1300973407486222,964.7273398884874
10476,0.0173383594015455,22660.6285345928,11.2615,5.6395,25.0,69120000.0,4118.6986056489095,16782.0,3274.711431503296,0.1445110591925662,136.1156337273488
14503,0.5994901033832182,390547.7636442906,14.956,5.1135,23.0,2521530000.0,5337.633306943603,472406.0,39712.48024392128,0.1016840549113763,591.1234078912112
10391,-0.0969974535056518,20664.00234369796,6.7835,5.28575,18.0,79110000.0,2904.71819350101,27235.0,896.2714385986328,0.0433735645056183,136.40127526074335
10473,0.3446242500344036,123408.88257164689,14.4395,5.072,27.0,235440000.0,2994.048527392034,78636.0,12375.529680252075,0.1002807044546998,238.61243192326646
14539,,80535.49958617482,1.067,1.335,92.0,195750000.0,6025.765341460036,32485.5,5501.458168029785,0.0683109708923218,2698.0792627481515
11036,0.678884835835935,195708.4475780333,14.136,4.545,40.0,4258170000.0,20521.89460900074,207494.0,19386.397983551025,0.0990575431130597,152.4116650277149
12399,1.1382560087620006,626706.2713619554,22.87325,5.905,28.0,4143420000.0,6956.30713440278,595635.0,67713.18563747406,0.108046127399236,3617.240277799474
10782,-0.0622673632772372,9564.771651709,4.66,2.86,13.0,42390000.0,3458.71409921671,12256.0,1117.248053073883,0.1168086488373464,18.436530841653195
10317,0.1744682703733329,68951.31152843004,5.056,2.402,28.0,196290000.0,5816.0,33750.0,7311.382654190063,0.1060368902653204,23.975473876095037
13809,0.1018199468590596,13225.96061109234,4.691,3.498,23.5,43740000.0,3357.384095793675,13028.0,1191.0317840576172,0.0900525730477923,63.947525551907475
13022,-0.3157087711478152,19753.481542435984,6.938,5.4595,22.5,45360000.0,2118.1414896100864,21415.0,3259.145568847656,0.164990944094898,20.1059120303351
10926,0.1903727828906022,25046.53879092941,6.442,0.9505,37.0,46980000.0,3384.238582336839,13882.0,1470.7449951171875,0.0587204885830299,63.02965105240275
14585,-0.3479673099490774,16278.991304826175,4.552,4.025,26.5,9720000.0,2822.299651567944,3444.0,1453.5510921478271,0.0892899974531528,154.66629422921517
14331,1.0780505775556477,296838.94620577444,17.27,4.847,30.5,1294650000.0,4305.024440528048,300730.0,30673.362105369568,0.1033333479229716,2935.539105425634
12387,0.26192216745143,106038.34421081688,11.37725,4.833,29.5,1131840000.0,6783.862673291657,166843.0,10473.714406013489,0.0987728965777746,157.00861282385793
14014,0.1496129162288417,42704.05058480309,6.2975,3.36875,31.0,624510000.0,14474.678410012748,43145.0,1471.446699142456,0.0344568414235181,78.35242196090506
14336,-0.106773440508431,12569.479162402751,4.819,3.422,36.0,123390000.0,8518.467380048325,14485.0,1171.070240974426,0.0931677618335433,43.17519471176106
13700,-0.4753548369359235,10831.623918340929,4.851,2.901,23.5,38610000.0,3508.724100327154,11004.0,1181.8932723999023,0.1091150580291687,44.21755647728715
13553,0.5207621784896441,163801.7595867198,15.409,4.88,36.0,806760000.0,4542.925681078464,177586.0,15410.644914627075,0.0940810706399547,357.67838478087816
10524,-0.1805194295252958,11041.04893176126,6.04875,2.8575,15.0,48060000.0,3260.515603799186,14740.0,1280.7902593612669,0.1160025888189734,42.240653383293626
14890,0.0203256758566251,47627.39569872014,3.853,2.305,27.0,226800000.0,6755.629691409508,33572.0,4998.850517272949,0.1049574608045864,27.41992049315491
13139,0.2403431516815243,16468.07063994182,14.84075,5.9015,28.0,657450000.0,7906.8424945429615,83149.5,1866.5152916908264,0.1133414674068595,14.907055536349683
14322,0.0290995957068513,18377.624417612828,9.281,7.09175,19.0,211410000.0,6238.675598312037,33887.0,1641.580978393555,0.0893249824400747,15.373301109435936
11021,0.5788816736136904,45786.3031727229,5.124,2.75075,26.5,237600000.0,4094.2928039702233,58032.0,4827.552724838257,0.1054366129238899,295.7436943164937
12864,-0.2755642059031494,30292.074882231034,4.574,3.04775,27.0,148500000.0,4444.244927275992,33414.0,2708.6876831054688,0.0894190211016001,28.540989013923436
10487,0.4447497941193172,31122.54701669691,5.785,2.36,26.5,152280000.0,4619.444865766723,32965.0,3261.0177154541016,0.1047799112876141,256.5983025920404
14438,0.0149885672328615,7871.092963663182,5.385,4.1225,24.0,39420000.0,3908.387864366448,10086.0,89.86142492294312,0.0114166387486194,21.530315850468078
11072,-0.0112904638410026,16169.112086998368,4.19325,3.858,19.0,81000000.0,3260.4757879483154,24843.0,2223.489089488983,0.1375146067097214,43.95619037441691
12621,-0.014302550249862,5842.857746667427,5.373,4.1465,23.0,156600000.0,6449.952119608308,24279.25,447.5405976772308,0.0765961823959334,57.637123145953446
13218,-0.0141410558747292,8645.684491170385,6.326,3.303,30.0,42120000.0,4430.419690754181,9507.0,724.0469570159912,0.0837466319474694,21.395060852023178
11853,0.2407336637891312,48174.61824713306,7.264,1.906,35.0,118800000.0,1715.077669342265,69268.0,1386.0914306640625,0.0287722348634605,110.37057914756114
10246,0.1088802565375383,20286.14877694793,5.15225,1.70875,45.0,40770000.0,1798.1740396065804,22673.0,1751.7095947265625,0.0863500319349481,71.97442399342728
12697,-0.139135673491638,16235.333189274112,4.997,3.523,28.0,36990000.0,1579.4192997438088,23420.0,5048.890876531601,0.310981660657704,68.52544671322342
10342,-0.0948039802783616,21524.26147333776,4.654,2.534,41.0,57780000.0,1538.1748482589717,37564.0,973.8537502288818,0.0452444675714054,34.60098242224151
13307,0.683314178366133,37113.328632475255,10.437,3.1345,26.5,27540000.0,1777.347531461762,15495.0,6157.110260426998,0.1659002435863256,211.23581542547532
14209,-0.3019463825977734,17958.222338951397,5.30975,3.10625,33.5,54540000.0,2356.143079315708,23148.0,989.2511163949966,0.0550862495030652,35.035093263168186
10799,0.0412310619279423,36930.41364076063,5.924,1.84175,35.0,72090000.0,1509.8647007079128,47746.0,4424.8526611328125,0.11981595181076,151.92434830693597
14329,-0.0559492489530512,19948.52951886953,4.952,3.091,29.0,25650000.0,1846.3864094442845,13892.0,80.29454040527344,0.004025085675078,77.73340016709481
11471,0.2474283665304167,61938.01866263074,5.139,1.1875,41.0,102330000.0,1726.9720187666655,59254.0,6676.061194419861,0.1077861600769569,53.746960785432236
13164,-0.0807816709465625,43082.849970080046,19.836,16.0175,25.0,75060000.0,1488.6063899410983,50423.0,4004.4497928619385,0.0929476530833714,39.8517216993696
13912,-0.1335122692796762,14084.876682409322,3.52525,2.158,42.0,77625000.0,4312.260429976112,18001.0,646.8074340820312,0.0459221226189244,61.740719740819074
13187,-0.1301685027344874,22178.170742805065,5.1175,2.415,36.0,52650000.0,1678.6226685796269,31365.0,945.1958923339844,0.0426182981137261,57.31178914458687
10228,0.7317351679862936,282749.09263995686,11.4425,4.217,26.0,972810000.0,3393.8981631691872,286635.0,24203.72523117065,0.0856014249424696,902.2312412319515
13976,0.3081012012883032,47879.55672613892,8.08275,4.521,31.0,72090000.0,2148.541114058356,33553.0,4163.593052387238,0.0869597242974098,124.56508610841209
11726,-0.0631103218813926,24094.90943919759,9.422,3.133,19.0,37530000.0,4308.840413318026,8710.0,1082.342212677002,0.0449199535448864,68.91874400332014
14604,0.0041721743418651,14297.67805373773,11.115,10.344,13.0,24840000.0,2013.7819213619784,12335.0,2031.7650775909424,0.1421045480220331,30.866886829921874
10159,-0.3891853318876446,19544.84643692675,5.098,0.817,33.0,68310000.0,3558.739255014327,19195.0,2350.474392414093,0.1202605709898677,18.15496653314508
13388,-0.1543752437392788,12573.401956853451,7.936,4.155,27.0,52920000.0,2869.381337092664,18443.0,1836.517766952515,0.1460637123711355,25.83630920527858
10629,0.0827151930348447,44167.851646217605,4.703,0.774,34.0,144990000.0,2867.398398101453,50565.0,4924.9115052223215,0.1115044386734186,19.884726289008906
14286,0.2634198973444179,23017.798938773754,4.717,3.08275,21.75,92880000.0,11209.268645908762,8286.0,3619.5597720146175,0.1572504730640177,51.293670358928686
10407,-0.4365067328392136,20641.28084975567,5.454,2.508,27.0,66690000.0,2949.579831932773,22610.0,2955.493131637573,0.1431836111891553,33.483742490777175
12072,0.656735468734292,64026.08330607569,10.091,3.129,30.0,508680000.0,7187.893003998926,70769.0,5518.508628845214,0.0861915698085742,280.5055781193468
13215,-0.0903386213382955,17225.80099177648,8.183,5.487,19.0,29160000.0,3891.11289031225,7494.0,2198.792016983032,0.1276452699083616,66.02638048151157
10451,0.3929603794813526,17035.727342082606,9.1155,3.0085,22.5,85590000.0,3002.1045247281654,28510.0,1870.9245834350584,0.109823581104952,183.09792753167073
10169,-0.0429716162666686,26995.130148398403,8.1365,5.369,20.5,122310000.0,3929.764811720858,31124.0,3282.1227474212646,0.1215820308840404,116.13589971702187
14463,0.0525994951504066,42991.812968252285,5.435,2.4285,24.0,125010000.0,3808.2617437397184,32826.0,5054.157669067383,0.1175609335851845,80.398781747291
13931,0.8461261300906042,570926.4314565328,9.437,2.501,31.0,2404620000.0,4485.50328584726,536087.0,66186.5467543602,0.1159283282532686,480.79263950043486
11483,0.0890352161448936,22394.74772042872,9.145,5.846,18.0,69120000.0,3716.528658995591,18598.0,2669.415985107422,0.1191983057113143,71.60601131728791
13969,0.0861149588267363,26423.14784944333,6.9465,4.745,20.0,125820000.0,3453.5573122529645,36432.0,2921.648394584656,0.1105715492806512,74.42253911481994
10783,0.6659660794744655,46022.53509351981,8.65125,3.1085,33.75,236790000.0,6366.862950713882,37191.0,6002.841150045395,0.1304326486545636,273.4023364490404
12798,-0.3429966587484021,21467.45358201425,6.445,3.631,24.5,36450000.0,2475.886428474392,14722.0,2306.322559356689,0.1074334480587376,22.318845509338473
11375,-0.2072992040078005,27331.23825593557,4.5775,0.786,34.0,92340000.0,2680.172989289757,34453.0,2968.228786468506,0.1086020603484326,29.679823638921732
14213,-0.4148990911367874,18923.331243932105,4.9825,0.84875,36.0,95580000.0,3706.806282722513,25785.0,2240.456248283386,0.1183965032056289,11.716427054950596
12707,0.210536316889709,31272.699409374305,3.9955,1.991,24.0,121500000.0,5164.27933863221,23527.0,2973.079973220825,0.0950695024533,71.25748246078862
13440,0.0451961860574314,18081.32759200041,5.118,1.57075,30.5,67500000.0,3131.378734459084,21556.0,1915.7134580612185,0.1059498230046323,19.782307638920912
14232,0.3480334782500371,35750.51025169028,6.133,3.657,22.0,137970000.0,3622.781220460036,38084.0,3522.447910308838,0.0985286052006012,120.020977575012
14458,-0.0786402774805067,16948.1899090115,10.32925,5.35775,16.0,55890000.0,4383.185632499411,12751.0,1528.620044708252,0.0901937052224952,62.75333591814156
11344,0.1879648111521043,19076.82249425485,5.33075,2.44875,30.25,67500000.0,4757.206286560011,14189.0,981.3209886550902,0.0514404843338361,208.08549039896877
10845,0.4334465573434768,29511.273435379782,6.0595,1.8225,38.0,88020000.0,3909.393737508328,22515.0,1471.4069595336914,0.0498591483270147,134.37711507985753
12422,-0.3650419245614181,9758.321392148484,3.981,1.91,31.0,82620000.0,4762.508646529859,17348.0,1268.2847003936763,0.1299695561794198,30.30685538802728
13173,0.7929401356384578,417006.85879009846,5.91575,1.4945,28.0,1113210000.0,3588.7541345093714,310194.0,41611.63247299194,0.0997864461839398,60.765387879640244
13835,0.7503456531400682,27208.79539345683,4.3575,0.904,29.0,270000000.0,11065.573770491805,24400.0,1790.2735595703125,0.0657976045496243,72.36756079370465
10176,-0.125696018032297,15777.501576302771,5.33475,2.05325,28.5,168750000.0,5898.49348107239,28609.0,1140.284468650818,0.072272816018189,118.45313241553214
11742,0.4304248531317711,7284.936892466738,4.291,2.648,37.5,78570000.0,4323.922734026746,18171.0,1133.7412109375,0.1556281444400551,8.685209925665122
11224,0.9736964945801254,293376.9975269937,9.17125,2.8825,34.0,368415000.0,6708.761642887709,54915.5,6373.336799621582,0.0217240508061139,1113.8877740937644
12327,0.7450747460977888,113048.53528257828,10.669,3.542,19.0,657450000.0,4813.098480189757,136596.0,6596.890615463257,0.0583544987909267,314.28262079132514
11102,0.1873106830860553,25499.51839331941,6.596,1.849,31.0,233550000.0,4789.983182247016,48758.0,1817.3975372314453,0.0712718377342994,31.620833908934355
13696,0.4481495764723914,54251.63409867584,8.479,1.976,33.0,314550000.0,5534.441805225653,56835.0,6338.06079864502,0.1168270947768505,105.89544425691963
14071,0.535884946487517,89534.70250512287,5.561,2.653,32.0,191430000.0,3317.9076539101497,57696.0,7043.995330810547,0.0786733538362682,203.7944690362047
14417,0.5411879387345224,19614.552292860782,6.469,1.895,31.0,112050000.0,4891.304347826087,22908.0,1957.2945556640625,0.0997878782263345,83.30749125208436
14576,0.6218517753344235,32342.144857362666,5.494,0.945,31.0,166590000.0,4986.977997305793,33405.0,3544.996971130371,0.1096092107299851,169.9536121226533
11509,0.5498547359310901,114137.6178571431,9.909,3.097,25.0,891810000.0,6950.10754699336,128316.0,11046.594703674316,0.0967831194576047,115.67368403320002
10293,0.4686215492323198,173502.61432448716,10.6545,3.549,33.0,739530000.0,4504.9616530315125,164159.0,14168.600486755371,0.0816621728837874,251.43483516447057
13257,0.1416075761273287,12585.26793392364,7.249,2.097,29.0,65610000.0,3995.250274022652,16422.0,930.3213119506836,0.0739214545796835,60.53128847614029
11442,0.8404940930367247,30342.486962823285,7.122,4.698,30.0,137160000.0,4005.3732040649456,34244.0,1062.628433227539,0.0350211383308662,241.69926795785963
10208,0.1446712330111565,18978.52872664596,4.201,1.909,29.0,20610000.0,4496.400261799142,4583.666666666667,3766.161026000977,0.198443255546636,60.5042146876219
13694,0.3274088548169315,11638.745188595192,7.229,3.4365,27.0,73980000.0,6093.904448105436,12140.0,1208.1170654296875,0.103801315850915,76.82223836021979
10310,0.985253407840642,687713.6544954565,15.324,5.012,31.0,1856520000.0,5273.964819780919,352016.0,55925.777978897095,0.0813213139121503,656.326037509092
12624,0.5508493359609576,65088.667712597926,14.8635,5.4855,38.0,211140000.0,4406.277390542176,47918.0,7183.25341796875,0.1103610454847031,150.64225229993252
12695,0.063137075500106,13252.845212356984,6.6615,1.8825,31.5,91800000.0,5436.939204595931,16884.5,0.0,0.0,96.15005780550894
13063,-0.167,3829.332680085993,5.00575,2.33125,36.0,134190000.0,3649.740256208013,36767.0,2234.550582885742,0.5835352447976817,13.755452337231368
11667,0.4717492273516587,26366.81078701596,5.4415,1.14675,37.0,77625000.0,4312.260429976112,18001.0,1774.6435546875,0.067305961612976,86.65970862907633
13555,1.0619957881303346,1638408.5738585163,14.361,5.201,26.5,11833830000.0,5279.445690390905,2241491.0,195870.21871185303,0.1195490684295987,3222.064562883453
10664,-0.0581425343438724,35362.13210894179,5.125,1.0855,31.0,177930000.0,4287.159964339928,41503.0,5155.659502983093,0.1457960591035577,37.967872220217565
14163,0.6319130861519496,8355.239121898121,4.833,3.754,27.0,51570000.0,3564.6644086541783,14467.0,0.0,0.0,42.93572586961212
10597,-0.0705384084299966,7852.498648931853,5.304,0.9425,35.0,73980000.0,3878.7815236197766,19073.0,105.1631927490234,0.0133923222977349,32.15990299310878
14072,0.9572217696053013,180591.09861718328,11.748,4.435,38.0,989010000.0,4579.21640167054,215978.0,20064.403839111324,0.1111040576902619,293.1982284608815
14316,0.1929640697649363,20009.74109825093,7.8905,3.17625,24.5,31320000.0,5787.139689578714,5412.0,439.1949775218964,0.0219490584793366,299.8608699612862
12370,-0.0827454411364486,14340.877929155216,6.2005,2.1135,34.0,113670000.0,7052.801389836818,16117.0,813.1217498779297,0.0566995796139398,44.542799229456016
12124,1.1035183984844923,108936.30222018558,11.028,4.79075,29.5,2376270000.0,21822.86548687196,108889.0,10851.265314102173,0.0996111038556205,678.5672524743838
12491,0.277105198395552,65737.31613740511,4.418,0.931,27.0,281880000.0,6681.045720651324,42191.0,3243.807357788086,0.0493449922873004,183.2027118903556
12317,-0.2142482110811575,55500.10662401124,4.423,5.40775,39.5,62640000.0,2001.1500862564687,31302.0,3256.924632191658,0.0586832139667025,4.0776915893523
11786,0.4941440154440123,16854.416731739624,2.421,1.638,102.0,36990000.0,1806.681645013188,20474.0,972.68918505311,0.0577112338287789,1.6809813497049297
